#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       9.654194802024e+01       2.454625020694e-04      -1.762433843655e+00      -8.323247916430e-02      -4.199319974605e-03      -1.045828862436e-02      -2.092248958402e-05      -2.091695804056e-03      -1.323737267059e+00      -8.316836683746e-02       1.911566985069e-01       1.755957343669e-01      -1.443076152050e+00      -4.472842769155e-02      -3.973668250199e-01      -7.472915012994e+00       7.706470556868e-02      -1.443399651237e+00      -4.472497977361e-02      -3.971105978882e-01       3.331483359862e-01 
       9.654435505958e+01       2.454695488050e-04      -1.762199162323e+00      -8.323430079641e-02      -4.199696503872e-03      -1.045855703327e-02      -2.092330166974e-05      -2.091750050635e-03      -1.323561410380e+00      -8.317018916579e-02       1.911479399368e-01       1.755876226853e-01      -1.442965052319e+00      -4.472573361540e-02      -3.973726697121e-01      -7.473124845875e+00       7.706475421759e-02      -1.443288570716e+00      -4.472228776631e-02      -3.971164406577e-01       3.331483253528e-01 
       9.654676209891e+01       2.454765955867e-04      -1.761964472805e+00      -8.323612190734e-02      -4.200071827821e-03      -1.045882993546e-02      -2.092412924593e-05      -2.091805186529e-03      -1.323385547559e+00      -8.317201097087e-02       1.911391817708e-01       1.755795115890e-01      -1.442853958895e+00      -4.472303924523e-02      -3.973785103379e-01      -7.473334677117e+00       7.706480281051e-02      -1.443177496493e+00      -4.471959546504e-02      -3.971222793642e-01       3.331483147190e-01 
       9.654916913825e+01       2.454836424147e-04      -1.761729775102e+00      -8.323794249703e-02      -4.200445969082e-03      -1.045910728018e-02      -2.092497220462e-05      -2.091861201745e-03      -1.323209678599e+00      -8.317383225298e-02       1.911304240099e-01       1.755714010778e-01      -1.442742871777e+00      -4.472034458109e-02      -3.973843468972e-01      -7.473544506721e+00       7.706485134744e-02      -1.443066428569e+00      -4.471690286988e-02      -3.971281140076e-01       3.331483040849e-01 
       9.655157617759e+01       2.454906892888e-04      -1.761495069216e+00      -8.323976256544e-02      -4.200818949890e-03      -1.045938901738e-02      -2.092583043800e-05      -2.091918086430e-03      -1.323033803499e+00      -8.317565301236e-02       1.911216666556e-01       1.755632911517e-01      -1.442631790968e+00      -4.471764962304e-02      -3.973901793899e-01      -7.473754334686e+00       7.706489982840e-02      -1.442955366947e+00      -4.471420998088e-02      -3.971339445880e-01       3.331482934503e-01 
       9.655398321692e+01       2.454977362092e-04      -1.761260355149e+00      -8.324158211252e-02      -4.201190792091e-03      -1.045967509776e-02      -2.092670383840e-05      -2.091975830873e-03      -1.322857922263e+00      -8.317747324923e-02       1.911129097090e-01       1.755551818108e-01      -1.442520716468e+00      -4.471495437115e-02      -3.973960078161e-01      -7.473964161012e+00       7.706494825337e-02      -1.442844311626e+00      -4.471151679811e-02      -3.971397711052e-01       3.331482828154e-01 
       9.655639025626e+01       2.455047831758e-04      -1.761025632903e+00      -8.324340113824e-02      -4.201561517151e-03      -1.045996547269e-02      -2.092759229835e-05      -2.092034425501e-03      -1.322682034890e+00      -8.317929296376e-02       1.911041531713e-01       1.755470730550e-01      -1.442409648278e+00      -4.471225882547e-02      -3.974018321756e-01      -7.474173985700e+00       7.706499662237e-02      -1.442733262608e+00      -4.470882332162e-02      -3.971455935592e-01       3.331482721801e-01 
       9.655902807016e+01       2.455125058224e-04      -1.760768397303e+00      -8.324539396400e-02      -4.201966527477e-03      -1.046028856240e-02      -2.092858310667e-05      -2.092099603059e-03      -1.322489277295e+00      -8.318128654354e-02       1.910945575729e-01       1.755381875453e-01      -1.442287938688e+00      -4.470930450742e-02      -3.974082102746e-01      -7.474403925418e+00       7.706504956446e-02      -1.442611574020e+00      -4.470587127122e-02      -3.971519695739e-01       3.331482605248e-01 
       9.656166588405e+01       2.455202285245e-04      -1.760511151885e+00      -8.324738616354e-02      -4.202370248756e-03      -1.046061668995e-02      -2.092959173093e-05      -2.092165778073e-03      -1.322296512333e+00      -8.318327949643e-02       1.910849624686e-01       1.755293027383e-01      -1.442166236679e+00      -4.470634983670e-02      -3.974145834896e-01      -7.474633863167e+00       7.706510243935e-02      -1.442489893004e+00      -4.470291886824e-02      -3.971583407090e-01       3.331482488689e-01 
       9.656430369795e+01       2.455279512821e-04      -1.760253896651e+00      -8.324937773683e-02      -4.202772707717e-03      -1.046094979416e-02      -2.093061803064e-05      -2.092232938496e-03      -1.322103740008e+00      -8.318527182260e-02       1.910753678599e-01       1.755204186340e-01      -1.442044542251e+00      -4.470339481341e-02      -3.974209518208e-01      -7.474863798948e+00       7.706515524702e-02      -1.442368219561e+00      -4.469996611277e-02      -3.971647069642e-01       3.331482372126e-01 
       9.656694151185e+01       2.455356740952e-04      -1.759996631602e+00      -8.325136868381e-02      -4.203173930579e-03      -1.046128781483e-02      -2.093166186565e-05      -2.092301072467e-03      -1.321910960320e+00      -8.318726352220e-02       1.910657737482e-01       1.755115352322e-01      -1.441922855407e+00      -4.470043943762e-02      -3.974273152679e-01      -7.475093732760e+00       7.706520798750e-02      -1.442246553692e+00      -4.469701300489e-02      -3.971710683395e-01       3.331482255559e-01 
       9.656957932574e+01       2.455433969638e-04      -1.759739356742e+00      -8.325335900447e-02      -4.203573943060e-03      -1.046163069266e-02      -2.093272309624e-05      -2.092370168311e-03      -1.321718173271e+00      -8.318925459536e-02       1.910561801352e-01       1.755026525331e-01      -1.441801176148e+00      -4.469748370941e-02      -3.974336738309e-01      -7.475323664604e+00       7.706526066078e-02      -1.442124895399e+00      -4.469405954467e-02      -3.971774248350e-01       3.331482138987e-01 
       9.657221713964e+01       2.455511198879e-04      -1.759482072072e+00      -8.325534869876e-02      -4.203972770385e-03      -1.046197836928e-02      -2.093380158312e-05      -2.092440214529e-03      -1.321525378864e+00      -8.319124504220e-02       1.910465870221e-01       1.754937705366e-01      -1.441679504474e+00      -4.469452762887e-02      -3.974400275099e-01      -7.475553594478e+00       7.706531326687e-02      -1.442003244683e+00      -4.469110573220e-02      -3.971837764505e-01       3.331482022411e-01 
       9.657485495354e+01       2.455588428675e-04      -1.759224777596e+00      -8.325733776666e-02      -4.204370437294e-03      -1.046233078723e-02      -2.093489718746e-05      -2.092511199802e-03      -1.321332577099e+00      -8.319323486280e-02       1.910369944104e-01       1.754848892426e-01      -1.441557840387e+00      -4.469157119608e-02      -3.974463763047e-01      -7.475783522384e+00       7.706536580578e-02      -1.441881601546e+00      -4.468815156756e-02      -3.971901231860e-01       3.331481905830e-01 
       9.657774191892e+01       2.455672953753e-04      -1.758943169446e+00      -8.325951399156e-02      -4.204804364023e-03      -1.046272185974e-02      -2.093611573125e-05      -2.092589953018e-03      -1.321121556048e+00      -8.319541191183e-02       1.910264963165e-01       1.754751698821e-01      -1.441424693365e+00      -4.468833511340e-02      -3.974533191691e-01      -7.476035165592e+00       7.706542323019e-02      -1.441748477442e+00      -4.468491796737e-02      -3.971970638013e-01       3.331481778233e-01 
       9.658062888431e+01       2.455757479496e-04      -1.758661549555e+00      -8.326168946609e-02      -4.205236961008e-03      -1.046311847080e-02      -2.093735443245e-05      -2.092669803333e-03      -1.320910526189e+00      -8.319758821093e-02       1.910159988267e-01       1.754654513632e-01      -1.441291555435e+00      -4.468509860899e-02      -3.974602561830e-01      -7.476286806441e+00       7.706548057414e-02      -1.441615362419e+00      -4.468168394555e-02      -3.972039985712e-01       3.331481650630e-01 
       9.658351584969e+01       2.455842005904e-04      -1.758379917926e+00      -8.326386419021e-02      -4.205668258773e-03      -1.046352054862e-02      -2.093861311115e-05      -2.092750736608e-03      -1.320699487524e+00      -8.319976376018e-02       1.910055019425e-01       1.754557336857e-01      -1.441158426597e+00      -4.468186168295e-02      -3.974671873463e-01      -7.476538444930e+00       7.706553783764e-02      -1.441482256478e+00      -4.467844950220e-02      -3.972109274954e-01       3.331481523021e-01 
       9.658640281507e+01       2.455926532976e-04      -1.758098274561e+00      -8.326603816389e-02      -4.206098287199e-03      -1.046392802266e-02      -2.093989158823e-05      -2.092832738941e-03      -1.320488440055e+00      -8.320193855966e-02       1.909950056657e-01       1.754460168497e-01      -1.441025306855e+00      -4.467862433539e-02      -3.974741126589e-01      -7.476790081061e+00       7.706559502069e-02      -1.441349159622e+00      -4.467521463744e-02      -3.972178505739e-01       3.331481395408e-01 
       9.658928978045e+01       2.456011060714e-04      -1.757816619463e+00      -8.326821138710e-02      -4.206527075542e-03      -1.046434082351e-02      -2.094118968540e-05      -2.092915796659e-03      -1.320277383784e+00      -8.320411260942e-02       1.909845099980e-01       1.754363008551e-01      -1.440892196209e+00      -4.467538656642e-02      -3.974810321208e-01      -7.477041714832e+00       7.706565212330e-02      -1.441216071852e+00      -4.467197935136e-02      -3.972247678067e-01       3.331481267789e-01 
       9.659217674584e+01       2.456095589116e-04      -1.757534952636e+00      -8.327038385981e-02      -4.206954652442e-03      -1.046475888295e-02      -2.094250722523e-05      -2.092999896317e-03      -1.320066318713e+00      -8.320628590950e-02       1.909740149409e-01       1.754265857019e-01      -1.440759094661e+00      -4.467214837613e-02      -3.974879457318e-01      -7.477293346244e+00       7.706570914548e-02      -1.441082993170e+00      -4.466874364407e-02      -3.972316791937e-01       3.331481140164e-01 
       9.659506371122e+01       2.456180118182e-04      -1.757253274082e+00      -8.327255558200e-02      -4.207381045938e-03      -1.046518213386e-02      -2.094384403116e-05      -2.093085024692e-03      -1.319855244845e+00      -8.320845845994e-02       1.909635204961e-01       1.754168713901e-01      -1.440626002213e+00      -4.466890976465e-02      -3.974948534920e-01      -7.477544975296e+00       7.706576608724e-02      -1.440949923577e+00      -4.466550751568e-02      -3.972385847347e-01       3.331481012534e-01 
       9.659822268288e+01       2.456272612234e-04      -1.756945042694e+00      -8.327493106118e-02      -4.207846290215e-03      -1.046565113323e-02      -2.094532865620e-05      -2.093179337066e-03      -1.319624273784e+00      -8.321083484650e-02       1.909520379812e-01       1.754062427720e-01      -1.440480380389e+00      -4.466536553275e-02      -3.975024053888e-01      -7.477820309820e+00       7.706582830184e-02      -1.440804326750e+00      -4.466196600096e-02      -3.972461342092e-01       3.331480872873e-01 
       9.660138165454e+01       2.456365107082e-04      -1.756636797273e+00      -8.327730564169e-02      -4.208310185609e-03      -1.046612618448e-02      -2.094683590972e-05      -2.093274848828e-03      -1.319393292194e+00      -8.321321033558e-02       1.909405562032e-01       1.753956151612e-01      -1.440334769465e+00      -4.466182079681e-02      -3.975099502802e-01      -7.478095641518e+00       7.706589042016e-02      -1.440658740810e+00      -4.465842398232e-02      -3.972536766841e-01       3.331480733205e-01 
       9.660454062621e+01       2.456457602725e-04      -1.756328537822e+00      -8.327967932349e-02      -4.208772766481e-03      -1.046660720419e-02      -2.094836556428e-05      -2.093371543538e-03      -1.319162300080e+00      -8.321558492720e-02       1.909290751640e-01       1.753849885578e-01      -1.440189169444e+00      -4.465827555696e-02      -3.975174881659e-01      -7.478370970390e+00       7.706595244222e-02      -1.440513165760e+00      -4.465488145990e-02      -3.972612121595e-01       3.331480593531e-01 
       9.660769959787e+01       2.456550099165e-04      -1.756020264347e+00      -8.328205210655e-02      -4.209234066402e-03      -1.046709411042e-02      -2.094991739384e-05      -2.093469405045e-03      -1.318931297445e+00      -8.321795862137e-02       1.909175948656e-01       1.753743629616e-01      -1.440043580326e+00      -4.465472981335e-02      -3.975250190459e-01      -7.478646296436e+00       7.706601436803e-02      -1.440367601601e+00      -4.465133843384e-02      -3.972687406351e-01       3.331480453850e-01 
       9.661085856953e+01       2.456642596401e-04      -1.755711976851e+00      -8.328442399083e-02      -4.209694118170e-03      -1.046758682273e-02      -2.095149117382e-05      -2.093568417491e-03      -1.318700284291e+00      -8.322033141810e-02       1.909061153098e-01       1.753637383727e-01      -1.439898002115e+00      -4.465118356611e-02      -3.975325429201e-01      -7.478921619656e+00       7.706607619759e-02      -1.440222048338e+00      -4.464779490428e-02      -3.972762621110e-01       3.331480314163e-01 
       9.661401754119e+01       2.456735094432e-04      -1.755403675337e+00      -8.328679497631e-02      -4.210152953823e-03      -1.046808526208e-02      -2.095308668112e-05      -2.093668565299e-03      -1.318469260620e+00      -8.322270331741e-02       1.908946364984e-01       1.753531147910e-01      -1.439752434813e+00      -4.464763681539e-02      -3.975400597884e-01      -7.479196940050e+00       7.706613793091e-02      -1.440076505970e+00      -4.464425087136e-02      -3.972837765871e-01       3.331480174469e-01 
       9.661717651286e+01       2.456827593260e-04      -1.755095359810e+00      -8.328916506295e-02      -4.210610604665e-03      -1.046858935087e-02      -2.095470369415e-05      -2.093769833168e-03      -1.318238226437e+00      -8.322507431929e-02       1.908831584333e-01       1.753424922164e-01      -1.439606878422e+00      -4.464408956132e-02      -3.975475696508e-01      -7.479472257617e+00       7.706619956801e-02      -1.439930974502e+00      -4.464070633523e-02      -3.972912840632e-01       3.331480034769e-01 
       9.662063645367e+01       2.456928905771e-04      -1.754757653629e+00      -8.329175992679e-02      -4.211110534588e-03      -1.046914785865e-02      -2.095649918340e-05      -2.093882016703e-03      -1.317985168550e+00      -8.322767018720e-02       1.908705876605e-01       1.753308587381e-01      -1.439447466756e+00      -4.464020376733e-02      -3.975557869716e-01      -7.479773802658e+00       7.706626696715e-02      -1.439771590118e+00      -4.463682351828e-02      -3.972994987775e-01       3.331479881752e-01 
       9.662409639448e+01       2.457030219238e-04      -1.754419930648e+00      -8.329435371228e-02      -4.211609119056e-03      -1.046971295391e-02      -2.095831992054e-05      -2.093995506488e-03      -1.317732098059e+00      -8.323026497853e-02       1.908580177873e-01       1.753192264678e-01      -1.439288068184e+00      -4.463631736986e-02      -3.975639958877e-01      -7.480075344307e+00       7.706633425088e-02      -1.439612218814e+00      -4.463294009800e-02      -3.973077050942e-01       3.331479728727e-01 
       9.662755633529e+01       2.457131533659e-04      -1.754082190870e+00      -8.329694641938e-02      -4.212106396286e-03      -1.047028454026e-02      -2.096016562086e-05      -2.094110283514e-03      -1.317479014968e+00      -8.323285869325e-02       1.908454488157e-01       1.753075954057e-01      -1.439128682709e+00      -4.463243036910e-02      -3.975721963989e-01      -7.480376882564e+00       7.706640141921e-02      -1.439452860594e+00      -4.462905607459e-02      -3.973159030134e-01       3.331479575694e-01 
       9.663101627610e+01       2.457232849035e-04      -1.753744434302e+00      -8.329953804807e-02      -4.212602403523e-03      -1.047086252315e-02      -2.096203600200e-05      -2.094226329139e-03      -1.317225919280e+00      -8.323545133135e-02       1.908328807478e-01       1.752959655517e-01      -1.438969310336e+00      -4.462854276523e-02      -3.975803885050e-01      -7.480678417430e+00       7.706646847216e-02      -1.439293515460e+00      -4.462517144824e-02      -3.973240925349e-01       3.331479422653e-01 
       9.663447621691e+01       2.457334165366e-04      -1.753406660949e+00      -8.330212859829e-02      -4.213097177075e-03      -1.047144680986e-02      -2.096393078393e-05      -2.094343625078e-03      -1.316972810999e+00      -8.323804289280e-02       1.908203135857e-01       1.752843369057e-01      -1.438809951067e+00      -4.462465455843e-02      -3.975885722060e-01      -7.480979948903e+00       7.706653540974e-02      -1.439134183415e+00      -4.462128621911e-02      -3.973322736586e-01       3.331479269605e-01 
       9.663793615772e+01       2.457435482652e-04      -1.753068870815e+00      -8.330471807000e-02      -4.213590752323e-03      -1.047203730944e-02      -2.096584968899e-05      -2.094462153395e-03      -1.316719690130e+00      -8.324063337760e-02       1.908077473314e-01       1.752727094676e-01      -1.438650604904e+00      -4.462076574889e-02      -3.975967475018e-01      -7.481281476984e+00       7.706660223197e-02      -1.438974864463e+00      -4.461740038741e-02      -3.973404463845e-01       3.331479116548e-01 
       9.664139609853e+01       2.457536800893e-04      -1.752731063907e+00      -8.330730646317e-02      -4.214083163756e-03      -1.047263393270e-02      -2.096779244194e-05      -2.094581896495e-03      -1.316466556676e+00      -8.324322278571e-02       1.907951819869e-01       1.752610832375e-01      -1.438491271851e+00      -4.461687633678e-02      -3.976049143922e-01      -7.481583001672e+00       7.706666893885e-02      -1.438815558606e+00      -4.461351395332e-02      -3.973486107123e-01       3.331478963484e-01 
       9.664519479869e+01       2.457648040201e-04      -1.752360163348e+00      -8.331014704117e-02      -4.214622486329e-03      -1.047329591908e-02      -2.096995254813e-05      -2.094714742018e-03      -1.316188624689e+00      -8.324606448017e-02       1.907813874320e-01       1.752483200859e-01      -1.438316353760e+00      -4.461260542250e-02      -3.976138712144e-01      -7.481914044433e+00       7.706674204412e-02      -1.438640670357e+00      -4.460924630881e-02      -3.973575647296e-01       3.331478795425e-01 
       9.664899349885e+01       2.457759280660e-04      -1.751989242581e+00      -8.331298631899e-02      -4.215160489827e-03      -1.047396506802e-02      -2.097214071424e-05      -2.094849008657e-03      -1.315910677542e+00      -8.324890487672e-02       1.907675939785e-01       1.752355583902e-01      -1.438141451478e+00      -4.460833378234e-02      -3.976228179044e-01      -7.482245083104e+00       7.706681501038e-02      -1.438465797900e+00      -4.460497793864e-02      -3.973665086237e-01       3.331478627356e-01 
       9.665279219901e+01       2.457870522270e-04      -1.751618301613e+00      -8.331582429656e-02      -4.215697216336e-03      -1.047464126835e-02      -2.097435658622e-05      -2.094984674485e-03      -1.315632715241e+00      -8.325174397532e-02       1.907538016287e-01       1.752227981504e-01      -1.437966565010e+00      -4.460406141657e-02      -3.976317544621e-01      -7.482576117685e+00       7.706688783767e-02      -1.438290941241e+00      -4.460070884306e-02      -3.973754423944e-01       3.331478459278e-01 
       9.665659089917e+01       2.457981765032e-04      -1.751247340451e+00      -8.331866097383e-02      -4.216232706771e-03      -1.047532441122e-02      -2.097659981366e-05      -2.095121718025e-03      -1.315354737789e+00      -8.325458177591e-02       1.907400103850e-01       1.752100393664e-01      -1.437791694360e+00      -4.459978832541e-02      -3.976406808874e-01      -7.482907148174e+00       7.706696052599e-02      -1.438116100382e+00      -4.459643902231e-02      -3.973843660417e-01       3.331478291191e-01 
       9.666038959934e+01       2.458093008944e-04      -1.750876359102e+00      -8.332149635076e-02      -4.216767000900e-03      -1.047601439004e-02      -2.097887004976e-05      -2.095260118244e-03      -1.315076745193e+00      -8.325741827847e-02       1.907262202496e-01       1.751972820381e-01      -1.437616839532e+00      -4.459551450911e-02      -3.976495971800e-01      -7.483238174572e+00       7.706703307536e-02      -1.437941275329e+00      -4.459216847664e-02      -3.973932795654e-01       3.331478123094e-01 
       9.666418829950e+01       2.458204254007e-04      -1.750505357572e+00      -8.332433042727e-02      -4.217300137379e-03      -1.047671110038e-02      -2.098116695142e-05      -2.095399854537e-03      -1.314798737456e+00      -8.326025348293e-02       1.907124312247e-01       1.751845261656e-01      -1.437442000530e+00      -4.459123996792e-02      -3.976585033398e-01      -7.483569196879e+00       7.706710548580e-02      -1.437766466084e+00      -4.458789720629e-02      -3.974021829654e-01       3.331477954988e-01 
       9.666798699966e+01       2.458315500221e-04      -1.750134335868e+00      -8.332716320332e-02      -4.217832153782e-03      -1.047741443996e-02      -2.098349017917e-05      -2.095540906719e-03      -1.314520714586e+00      -8.326308738926e-02       1.906986433124e-01       1.751717717487e-01      -1.437267177357e+00      -4.458696470207e-02      -3.976673993668e-01      -7.483900215093e+00       7.706717775732e-02      -1.437591672653e+00      -4.458362521151e-02      -3.974110762416e-01       3.331477786873e-01 
       9.667217577914e+01       2.458438171374e-04      -1.749725191466e+00      -8.333028536258e-02      -4.218417546907e-03      -1.047819756902e-02      -2.098608209104e-05      -2.095697945026e-03      -1.314214124681e+00      -8.326621079757e-02       1.906834408453e-01       1.751577092990e-01      -1.437074420372e+00      -4.458224957973e-02      -3.976771971578e-01      -7.484265220021e+00       7.706725728922e-02      -1.437398948444e+00      -4.457891369639e-02      -3.974208710101e-01       3.331477601483e-01 
       9.667636455862e+01       2.458560843926e-04      -1.749316022551e+00      -8.333340594042e-02      -4.219001670014e-03      -1.047898850543e-02      -2.098870516022e-05      -2.095856533362e-03      -1.313907516386e+00      -8.326933262732e-02       1.906682397362e-01       1.751436486191e-01      -1.436881682644e+00      -4.457753357688e-02      -3.976869826276e-01      -7.484630219973e+00       7.706733665226e-02      -1.437206243473e+00      -4.457420130105e-02      -3.974306534685e-01       3.331477416082e-01 
       9.668055333810e+01       2.458683517877e-04      -1.748906829134e+00      -8.333652493678e-02      -4.219584569151e-03      -1.047978712066e-02      -2.099135894721e-05      -2.096016646351e-03      -1.313600889710e+00      -8.327245287844e-02       1.906530399878e-01       1.751295897090e-01      -1.436688964179e+00      -4.457281669385e-02      -3.976967557760e-01      -7.484995214947e+00       7.706741584646e-02      -1.437013557746e+00      -4.456948802581e-02      -3.974404236168e-01       3.331477230670e-01 
       9.668474211758e+01       2.458806193228e-04      -1.748497611222e+00      -8.333964235158e-02      -4.220166288943e-03      -1.048059328900e-02      -2.099404301803e-05      -2.096178259179e-03      -1.313294244657e+00      -8.327557155087e-02       1.906378416026e-01       1.751155325684e-01      -1.436496264982e+00      -4.456809893097e-02      -3.977065166028e-01      -7.485360204945e+00       7.706749487185e-02      -1.436820891266e+00      -4.456477387101e-02      -3.974501814547e-01       3.331477045246e-01 
       9.668893089705e+01       2.458928869979e-04      -1.748088368826e+00      -8.334275818473e-02      -4.220746872627e-03      -1.048140688753e-02      -2.099675694418e-05      -2.096341347576e-03      -1.312987581236e+00      -8.327868864453e-02       1.906226445832e-01       1.751014771974e-01      -1.436303585058e+00      -4.456338028857e-02      -3.977162651077e-01      -7.485725189964e+00       7.706757372845e-02      -1.436628244041e+00      -4.456005883699e-02      -3.974599269821e-01       3.331476859810e-01 
       9.669311967653e+01       2.459051548129e-04      -1.747679101955e+00      -8.334587243615e-02      -4.221326362098e-03      -1.048222779603e-02      -2.099950030264e-05      -2.096505887804e-03      -1.312680899453e+00      -8.328180415935e-02       1.906074489318e-01       1.750874235959e-01      -1.436110924413e+00      -4.455866076695e-02      -3.977260012907e-01      -7.486090170005e+00       7.706765241629e-02      -1.436435616075e+00      -4.455534292406e-02      -3.974696601989e-01       3.331476674364e-01 
       9.669730845601e+01       2.459174227679e-04      -1.747269810617e+00      -8.334898510576e-02      -4.221904797948e-03      -1.048305589691e-02      -2.100227267588e-05      -2.096671856643e-03      -1.312374199315e+00      -8.328491809525e-02       1.905922546507e-01       1.750733717637e-01      -1.435918283051e+00      -4.455394036646e-02      -3.977357251514e-01      -7.486455145067e+00       7.706773093539e-02      -1.436243007374e+00      -4.455062613256e-02      -3.974793811049e-01       3.331476488906e-01 
       9.670196115863e+01       2.459310496092e-04      -1.746815160049e+00      -8.335244066089e-02      -4.222546110388e-03      -1.048398400472e-02      -2.100538561218e-05      -2.096857854269e-03      -1.312033509470e+00      -8.328837506030e-02       1.905753791549e-01       1.750577657122e-01      -1.435704328544e+00      -4.454869613392e-02      -3.977465115213e-01      -7.486860536657e+00       7.706781795300e-02      -1.436029089122e+00      -4.454538590908e-02      -3.974901642063e-01       3.331476282894e-01 
       9.670661386124e+01       2.459446766232e-04      -1.746360479319e+00      -8.335589426422e-02      -4.223186223507e-03      -1.048492069041e-02      -2.100853328107e-05      -2.097045556040e-03      -1.311692796998e+00      -8.329183007713e-02       1.905585053555e-01       1.750421618435e-01      -1.435490397841e+00      -4.454345081789e-02      -3.977572826879e-01      -7.487265922103e+00       7.706790476248e-02      -1.435815194653e+00      -4.454014460251e-02      -3.975009321186e-01       3.331476076869e-01 
       9.671126656385e+01       2.459583038099e-04      -1.745905768440e+00      -8.335934591562e-02      -4.223825187619e-03      -1.048586580363e-02      -2.101171513401e-05      -2.097234932256e-03      -1.311352061907e+00      -8.329528314564e-02       1.905416332553e-01       1.750265601574e-01      -1.435276490951e+00      -4.453820441881e-02      -3.977680386508e-01      -7.487671301405e+00       7.706799136388e-02      -1.435601323973e+00      -4.453490221330e-02      -3.975116848417e-01       3.331475870829e-01 
       9.671591926647e+01       2.459719311692e-04      -1.745451027424e+00      -8.336279561499e-02      -4.224463051290e-03      -1.048681919764e-02      -2.101493063069e-05      -2.097425953927e-03      -1.311011304206e+00      -8.329873426571e-02       1.905247628572e-01       1.750109606540e-01      -1.435062607881e+00      -4.453295693712e-02      -3.977787794098e-01      -7.488076674561e+00       7.706807775723e-02      -1.435387477092e+00      -4.452965874190e-02      -3.975224223753e-01       3.331475664775e-01 
       9.672057196908e+01       2.459855587012e-04      -1.744996256283e+00      -8.336624336221e-02      -4.225099861399e-03      -1.048778072915e-02      -2.101817923901e-05      -2.097618592742e-03      -1.310670523906e+00      -8.330218343723e-02       1.905078941639e-01       1.749953633330e-01      -1.434848748638e+00      -4.452770837328e-02      -3.977895049648e-01      -7.488482041571e+00       7.706816394255e-02      -1.435173654015e+00      -4.452441418877e-02      -3.975331447194e-01       3.331475458708e-01 
       9.672522467170e+01       2.459991864059e-04      -1.744541455031e+00      -8.336968915717e-02      -4.225735663189e-03      -1.048875025827e-02      -2.102146043500e-05      -2.097812821058e-03      -1.310329721015e+00      -8.330563066010e-02       1.904910271778e-01       1.749797681943e-01      -1.434634913228e+00      -4.452245872772e-02      -3.978002153153e-01      -7.488887402435e+00       7.706824991988e-02      -1.434959854751e+00      -4.451916855435e-02      -3.975438518737e-01       3.331475252626e-01 
       9.672987737431e+01       2.460128142832e-04      -1.744086623679e+00      -8.337313299975e-02      -4.226370500325e-03      -1.048972764836e-02      -2.102477370281e-05      -2.098008611877e-03      -1.309988895543e+00      -8.330907593420e-02       1.904741619015e-01       1.749641752379e-01      -1.434421101660e+00      -4.451720800090e-02      -3.978109104611e-01      -7.489292757152e+00       7.706833568927e-02      -1.434746079306e+00      -4.451392183912e-02      -3.975545438380e-01       3.331475046530e-01 
       9.673486402036e+01       2.460274204806e-04      -1.743599113824e+00      -8.337682185320e-02      -4.227049879187e-03      -1.049078376566e-02      -2.102835980756e-05      -2.098220160183e-03      -1.309623582578e+00      -8.331276632595e-02       1.904560880365e-01       1.749474655341e-01      -1.434191970441e+00      -4.451157920804e-02      -3.978223563601e-01      -7.489727199004e+00       7.706842738383e-02      -1.434516986781e+00      -4.450829734629e-02      -3.975659863436e-01       3.331474825626e-01 
       9.673985066641e+01       2.460420268763e-04      -1.743111569424e+00      -8.338050846368e-02      -4.227728248330e-03      -1.049184859933e-02      -2.103198155496e-05      -2.098433441361e-03      -1.309258243696e+00      -8.331645447889e-02       1.904380161410e-01       1.749307583368e-01      -1.433962866625e+00      -4.450594917420e-02      -3.978337847929e-01      -7.490161633793e+00       7.706851883959e-02      -1.434287921636e+00      -4.450267161300e-02      -3.975774114002e-01       3.331474604706e-01 
       9.674483731246e+01       2.460566334703e-04      -1.742623990494e+00      -8.338419283102e-02      -4.228405655869e-03      -1.049292199299e-02      -2.103563834044e-05      -2.098648424499e-03      -1.308892878909e+00      -8.332014039288e-02       1.904199462180e-01       1.749140536458e-01      -1.433733790222e+00      -4.450031789990e-02      -3.978451957591e-01      -7.490596061518e+00       7.706861005660e-02      -1.434058883880e+00      -4.449704463981e-02      -3.975888190075e-01       3.331474383770e-01 
       9.674982395851e+01       2.460712402627e-04      -1.742136377050e+00      -8.338787495509e-02      -4.229082148108e-03      -1.049400379413e-02      -2.103932956979e-05      -2.098865079444e-03      -1.308527488229e+00      -8.332382406777e-02       1.904018782699e-01       1.748973514610e-01      -1.433504741240e+00      -4.449468538571e-02      -3.978565892585e-01      -7.491030482179e+00       7.706870103490e-02      -1.433829873522e+00      -4.449141642729e-02      -3.976002091653e-01       3.331474162818e-01 
